"Probes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"chr"	"pos"	"strand"	"Type"	"Relation_to_Island"	"UCSC_RefGene_Name"	"UCSC_RefGene_Accession"	"UCSC_RefGene_Group"	"Regulatory_Feature_Group"
"cg19620124"	0.958666614727264	-2.26183194897842	9.03197319117181	1.68062144022306e-06	0.00157112304850639	5.47982304831599	"chr14"	65786318	"+"	"II"	"OpenSea"	""	""	""	""
"cg19623637"	0.881583109961552	-1.11689270776257	6.91773709597183	2.21735400062134e-05	0.00761182682421315	3.11440318447733	"chr1"	56724351	"-"	"II"	"OpenSea"	""	""	""	""
"cg19624489"	-0.688482927115996	-2.52907803776887	-5.39554971860109	0.000199703287364663	0.0244583481099839	1.01108906669791	"chr1"	50022440	"-"	"I"	"OpenSea"	"AGBL4"	"NM_032785"	"Body"	""
"cg19625936"	-0.652504967538348	-1.67582149803317	-5.94151917666837	8.75343562956635e-05	0.0159880671818014	1.8071601922951	"chr2"	114779857	"-"	"II"	"OpenSea"	""	""	""	""
"cg19626725"	-0.610916550310953	0.284612166572213	-4.70055302369818	0.000606444404672529	0.0419832270743487	-0.0693391289572487	"chr5"	178986131	"+"	"II"	"N_Shore"	"RUFY1"	"NM_001040452;NM_025158;NM_001040451"	"TSS1500"	""
"cg19628329"	0.548578659858415	-1.92196745136852	4.49329751641008	0.000855613510393955	0.049167812179924	-0.405295029799271	"chr19"	8400854	"-"	"II"	"S_Shore"	"KANK3"	"NM_198471"	"Body"	"Unclassified"
"cg19629144"	0.835525711424189	-2.41701813725286	5.78856068906999	0.00010982503145009	0.0181516301454379	1.58888253267274	"chr14"	103668491	"-"	"II"	"OpenSea"	""	""	""	""
"cg19629914"	0.563116621400043	-2.45063423877509	4.6286951583397	0.00068286462569308	0.044358141253715	-0.185140629681233	"chr18"	43657688	"-"	"II"	"OpenSea"	""	""	""	""
"cg19634404"	-0.551224131395489	0.897222528186815	-5.48297819637305	0.000174500740726029	0.0228631134894305	1.14173107797053	"chr3"	133657164	"-"	"II"	"OpenSea"	"SLCO2A1"	"NM_005630"	"Body"	""
"cg19637374"	-0.847845617170843	-2.6333164525989	-7.86600719520461	6.55618358265875e-06	0.00369098196483284	4.24897951280152	"chr17"	57907234	"+"	"II"	"OpenSea"	"VMP1"	"NM_030938"	"Body"	"Unclassified_Cell_type_specific"
"cg19640377"	0.816574462926617	0.878631547348274	5.34687340581366	0.00021538140342549	0.0254575460809643	0.937833345886705	"chr2"	109584495	"+"	"II"	"OpenSea"	"EDAR"	"NM_022336"	"5'UTR"	""
"cg19641183"	-0.766401316230352	-2.63651311704143	-6.75217337447125	2.77418541148206e-05	0.00861260176366975	2.90296214319202	"chr2"	20225139	"-"	"II"	"OpenSea"	""	""	""	""
"cg19641636"	-0.656617809818111	-1.27289459856933	-4.83515015403517	0.000486487765239003	0.0378021526507135	0.145573099777908	"chr13"	49949011	"-"	"II"	"OpenSea"	"CAB39L"	"NM_001287338;NM_001287337;NM_001287339;NM_001079670;NM_030925"	"Body"	""
"cg19642026"	-0.749901450033919	-2.80995302391735	-5.0246177069433	0.000358248880381452	0.0326525887495519	0.443564886212076	"chr16"	2564146	"-"	"I"	"Island"	"ATP6V0C"	"NM_001694;NM_001198569"	"1stExon"	"Promoter_Associated"
"cg19642431"	-0.72670990078285	-2.34797482881306	-5.88198935041872	9.55772216726051e-05	0.0167882952729264	1.72264807202164	"chr12"	132939992	"+"	"II"	"S_Shore"	""	""	""	""
"cg19645997"	-0.768265836472739	-0.761377555609454	-4.73236238995658	0.000575535241495453	0.0408708479908095	-0.0183121371864754	"chr17"	60643482	"-"	"II"	"OpenSea"	"TLK2"	"NM_001284333;NM_006852;NM_001284363"	"Body"	""
"cg19646897"	0.540575420985929	0.918894825187506	5.03130622550697	0.000354432591811458	0.0324877632409261	0.453985789699921	"chr5"	156536379	"-"	"II"	"OpenSea"	"HAVCR2"	"NM_032782"	"TSS1500"	"Unclassified"
"cg19650197"	-0.976874169175059	-3.63306371822531	-5.52952445896157	0.000162478973108276	0.0221156823316289	1.21079313474331	"chr19"	30156396	"-"	"I"	"Island"	"PLEKHF1"	"NM_024310;NM_024310"	"5'UTR"	"Promoter_Associated"
"cg19652019"	-0.756597724269532	0.561882227595686	-5.75482249317316	0.000115511046943844	0.0185820357245014	1.54023910299224	"chr2"	101790485	"+"	"II"	"OpenSea"	""	""	""	"Unclassified"
"cg19653589"	-0.606301934412136	-0.165056658967553	-5.50389930958786	0.000168984633317303	0.022528707115129	1.17281459416609	"chr19"	2614177	"+"	"II"	"S_Shore"	"GNG7"	"NM_052847"	"5'UTR"	"Unclassified"
"cg19653783"	0.771107422702108	-1.3803087594383	7.13320411822489	1.66516260080098e-05	0.0064842614892241	3.38348934003902	"chr4"	93443138	"+"	"II"	"OpenSea"	"GRID2"	"NM_001510"	"Body"	""
"cg19654295"	0.569405116795319	-0.565566267794507	4.54356310489763	0.000786669881456571	0.0473407741579045	-0.323270264428703	"chr5"	172902251	"-"	"II"	"OpenSea"	""	""	""	""
"cg19655645"	0.831769249570693	-2.55547534327157	6.93894935963366	2.1551531896818e-05	0.00748719683702961	3.14119788730317	"chr8"	41102247	"+"	"II"	"OpenSea"	""	""	""	""
"cg19656541"	-0.75312801514314	-1.65213341602725	-6.19783361725102	6.02882344377023e-05	0.0130922214540476	2.16466795415827	"chrX"	40638626	"-"	"II"	"OpenSea"	""	""	""	""
"cg19657102"	0.726757998333944	-0.639656670016421	5.701649016824	0.00012511659281017	0.0194063538430557	1.46320864712998	"chr11"	528829	"+"	"I"	"OpenSea"	""	""	""	""
"cg19663114"	-1.99370799039535	-2.15738495161254	-17.8948778160638	1.23069829362137e-09	2.00729070707513e-05	11.0030621875613	"chr3"	151113683	"+"	"II"	"OpenSea"	"MED12L"	"NM_053002"	"Body"	""
"cg19664267"	0.624076860533523	1.3225232124501	5.26270903337124	0.000245643515432999	0.0272361189327983	0.81029558551587	"chr6"	33245163	"+"	"I"	"Island"	"B3GALT4"	"NM_003782;NM_003782"	"1stExon"	"Promoter_Associated"
"cg19666024"	-0.691295315467556	-3.32310608264625	-5.03400855967099	0.000352902898108681	0.0324231599862106	0.45819417611078	"chr8"	3897169	"+"	"II"	"OpenSea"	"CSMD1"	"NM_033225"	"Body"	""
"cg19671038"	-0.949365008458301	-2.40371071199978	-5.54337875958606	0.000159072756006879	0.0218758685623563	1.23128319927545	"chr18"	55755496	"-"	"II"	"OpenSea"	"NEDD4L"	"NM_015277;NM_001243960;NM_001144967;NM_001144964"	"Body"	""
"cg19671311"	-1.03286831573892	-0.804825675876913	-9.49912066398623	1.01147576645927e-06	0.00116156238241385	5.92725437716109	"chr12"	122596763	"+"	"II"	"OpenSea"	"MLXIP"	"NM_014938"	"Body"	""
"cg19674722"	-0.814659646912643	1.62946013059375	-6.45978919024056	4.15652010308141e-05	0.0107194876759461	2.51944154379093	"chr2"	200844238	"+"	"II"	"OpenSea"	""	""	""	""
"cg19677750"	0.624480612446123	2.14587874150574	5.59421801924446	0.000147208096100643	0.0210600626840177	1.30621328916272	"chr1"	68340473	"+"	"II"	"OpenSea"	"GNG12-AS1"	"NR_040077"	"Body"	""
"cg19677952"	-0.597010849439639	1.54946948837754	-5.78530714274819	0.000110360177258177	0.0181905262244231	1.58419944025839	"chr10"	35722913	"-"	"II"	"OpenSea"	"CCNY"	"NM_181698;NM_001282853;NM_001282854;NM_145012;NM_001282852"	"5'UTR"	""
"cg19679327"	0.624974851314384	-3.2579985442409	4.59691618231232	0.000719824634015397	0.0453495868328238	-0.236585468362938	"chr11"	112279096	"-"	"II"	"OpenSea"	""	""	""	""
"cg19684083"	0.667763686775282	-1.68456764647173	5.74384023975278	0.000117428749636838	0.0187093357974346	1.52436615563731	"chr4"	54424596	"+"	"II"	"OpenSea"	"LNX1"	"NM_032622;NM_001126328"	"TSS200"	""
"cg19694923"	-0.937064779041875	2.24726648291031	-8.83501884716762	2.09467267802819e-06	0.00180771715458019	5.28366866651328	"chr1"	68516374	"-"	"I"	"Island"	"DIRAS3"	"NM_004675;NM_004675"	"1stExon"	""
"cg19697795"	-0.505183573957413	-0.894658060670963	-4.55251625488982	0.000775013460081131	0.047020246590341	-0.308696370193998	"chr8"	1307689	"-"	"II"	"N_Shore"	""	""	""	""
"cg19699170"	0.721668338284669	0.21517674837993	7.0333363656388	1.90016980264604e-05	0.00696540709602168	3.25961794477931	"chr2"	110402734	"-"	"II"	"OpenSea"	""	""	""	""
"cg19699832"	0.77191667275201	-3.18958971495368	7.30608622489273	1.32880251142085e-05	0.00564371012823423	3.59450172808398	"chr5"	54349297	"-"	"II"	"OpenSea"	""	""	""	""
"cg19701498"	0.678179016483812	0.0695481431737967	4.9864282990684	0.000380885177027978	0.0336089860158627	0.383934790731038	"chr5"	123935177	"-"	"II"	"OpenSea"	""	""	""	""
"cg19702397"	0.78517906029662	-2.72682412666131	5.36896707588973	0.000208109600762708	0.0250095646919186	0.971129364757938	"chr3"	177138562	"-"	"II"	"OpenSea"	""	""	""	""
"cg19706121"	0.575734014767452	-1.53670600551237	4.80551906176341	0.0005105648296467	0.0386519074512941	0.0984873181715429	"chr6"	57132700	"-"	"II"	"OpenSea"	""	""	""	""
"cg19707390"	0.503176681950485	-3.62565828553661	4.80872919280071	0.000507896888856661	0.038539006357308	0.103594651135563	"chr2"	159154369	"-"	"II"	"OpenSea"	"CCDC148"	"NM_001301684;NM_138803"	"Body"	""
"cg19708340"	0.661691131979698	0.987034771348174	5.62123623578615	0.000141288094981974	0.0206343092151503	1.3458683256672	"chr6"	7565681	"-"	"II"	"OpenSea"	"DSP"	"NM_001008844;NM_004415"	"Body"	""
"cg19709585"	-1.00292889780894	-0.0307016724374408	-10.1661757381465	5.06539535534734e-07	0.000734935322452277	6.52515644725344	"chr1"	209825849	"+"	"I"	"OpenSea"	"LAMB3"	"NM_000228;NM_001017402;NM_001127641"	"TSS200"	""
"cg19709878"	-0.791573494612293	-2.60436847443895	-7.10530164078912	1.72751532701601e-05	0.00662162903934635	3.34902709604321	"chr17"	47440040	"+"	"I"	"S_Shore"	"ZNF652"	"NM_014897;NM_001145365"	"TSS1500"	"Promoter_Associated"
"cg19711660"	0.709427991873983	-1.34545288877794	5.37490155650148	0.000206200964741299	0.0249069393551666	0.980059831253439	"chr3"	27349274	"-"	"II"	"OpenSea"	"NEK10"	"NM_152534;NM_199347"	"Body"	""
"cg19712291"	0.55928664147449	1.382054227318	4.67958258435834	0.000627771384197365	0.0425665401666278	-0.103058046723	"chr13"	36927379	"+"	"II"	"OpenSea"	"SPG20"	"NM_001142294"	"5'UTR"	""
"cg19712965"	0.65525679502967	-3.73850097982944	5.36496680914269	0.000209406706410809	0.0250756128123306	0.965106474644399	"chr1"	244013006	"+"	"I"	"Island"	""	""	""	"Promoter_Associated"
"cg19714950"	1.1554573333977	-2.01346244032034	11.1283774933756	1.98931600485068e-07	0.00041551381565762	7.31017063722193	"chr20"	38890963	"-"	"II"	"OpenSea"	""	""	""	""
"cg19716238"	-0.686039098488683	-2.65881502691821	-6.26009862411957	5.51417775412462e-05	0.0124791716091532	2.24996117136327	"chr6"	54711378	"+"	"II"	"Island"	"FAM83B"	"NM_001010872"	"TSS200"	""
"cg19716603"	-1.01764497937474	-1.61823023004032	-9.34471071904988	1.19365765829288e-06	0.0012822300221473	5.78207372467523	"chr4"	185307568	"-"	"II"	"OpenSea"	""	""	""	""
"cg19716687"	0.680415496696103	-2.36069718583401	6.53859831055424	3.72323856246837e-05	0.0101189340681965	2.62409991147321	"chr15"	70027668	"+"	"II"	"OpenSea"	""	""	""	""
"cg19716692"	0.553361522833626	-2.64746826824811	4.56363697616475	0.000760786575560946	0.0466645806387107	-0.290609429831941	"chr9"	112943314	"+"	"II"	"OpenSea"	""	""	""	""
"cg19718831"	-0.709584381574189	1.556966334836	-4.80266923804231	0.000512945673084221	0.0387104548396193	0.0939519718810686	"chr5"	132008595	"-"	"II"	"OpenSea"	"IL4"	"NM_172348;NM_000589"	"TSS1500"	""
"cg19720780"	-0.788809183633304	1.16189501316351	-6.16013567409083	6.36510838528871e-05	0.0135103565766712	2.11273340399401	"chr17"	51900887	"+"	"I"	"OpenSea"	"KIF2B"	"NM_032559"	"1stExon"	""
"cg19723926"	-0.558569511865429	0.416856682020784	-4.87294393157492	0.000457499441509576	0.0367364532040951	0.20544225456052	"chr2"	42085279	"+"	"II"	"OpenSea"	""	""	""	""
"cg19725343"	-0.630545655550126	-2.13589870089733	-5.46688560305412	0.000178873503485843	0.0231761793961377	1.11777462355657	"chr19"	51830960	"-"	"I"	"Island"	"IGLON5"	"NM_001101372"	"Body"	"Unclassified"
"cg19725903"	-0.578169483933119	1.04251071951542	-5.59612414187558	0.000146781933755266	0.0210343731921374	1.30901471458369	"chr12"	14721020	"+"	"I"	"Island"	"PLBD1"	"NM_024829"	"TSS1500"	""
"cg19727812"	0.795328305722935	-3.13242465714025	7.60692161540104	9.05001035296972e-06	0.00453497482661325	3.9515442104827	"chr2"	71714165	"-"	"II"	"OpenSea"	"DYSF"	"NM_001130981;NM_001130976;NM_003494;NM_001130977;NM_001130979;NM_001130978;NM_001130980;NM_001130983;NM_001130985;NM_001130455;NM_001130984;NM_001130987;NM_001130986;NM_001130982"	"Body"	""
"cg19729693"	0.596400862042774	-2.88196891981593	5.16663419790714	0.000285769073293568	0.0293412307331391	0.663362862333085	"chr17"	45948135	"+"	"II"	"N_Shore"	""	""	""	""
"cg19732070"	-1.49326165955264	-0.423849721154867	-13.2144774151153	3.25460441691838e-08	0.00013932494263639	8.74524327586074	"chr14"	70110738	"-"	"II"	"OpenSea"	"SUSD6"	"NM_014734"	"5'UTR"	""
"cg19732708"	-1.37284580920374	-0.0557528060708717	-9.8687081993161	6.8630654170156e-07	0.000896020724324078	6.264266588427	"chr11"	108910582	"-"	"II"	"OpenSea"	""	""	""	""
"cg19732913"	0.66759197294378	-3.06698162629168	4.63531144681698	0.000675423258468006	0.0441712492463284	-0.174447747605703	"chr9"	137145045	"-"	"II"	"OpenSea"	""	""	""	""
"cg19735151"	-0.999519180447179	1.41313186762499	-9.37928780663085	1.14998553199088e-06	0.00125877270763933	5.81481328937378	"chr10"	31388636	"+"	"II"	"OpenSea"	""	""	""	""
"cg19742538"	0.582978757334202	-1.46469677004029	4.72886045840219	0.000578855467548206	0.0409960433171173	-0.0239226397273917	"chr11"	1568549	"-"	"I"	"Island"	"HCCA2"	"NM_053005"	"Body"	""
"cg19744599"	-0.96882266687271	-1.60825191673642	-5.99243527621034	8.12261544559333e-05	0.015441102546264	1.87900023773156	"chr4"	81226861	"-"	"II"	"OpenSea"	""	""	""	""
"cg19746782"	0.657556788479235	-3.07667561137858	6.53554491404616	3.73909543223421e-05	0.0101453379680018	2.62006274994071	"chr1"	220594321	"+"	"II"	"OpenSea"	""	""	""	""
"cg19748438"	1.04324843683824	-3.01751043937963	6.79760458608155	2.60786100435038e-05	0.00832448678432972	2.96139087374367	"chrX"	46306749	"-"	"I"	"Island"	"ZNF673"	"NM_001129899;NM_017776;NM_001129899;NM_017776;NM_001129898;NM_001129900;NM_001129900;NM_001129898"	"5'UTR"	"Promoter_Associated_Cell_type_specific"
"cg19750028"	-0.748169902632603	-2.13972375842075	-6.74888165915423	2.78666943282305e-05	0.00862412711069079	2.89871662798808	"chr5"	61213326	"-"	"II"	"OpenSea"	""	""	""	""
"cg19754515"	-1.32452285545288	-1.78887339390376	-9.12690463538447	1.51337064695277e-06	0.00146431173899495	5.57275160625704	"chr2"	224749380	"+"	"II"	"OpenSea"	"WDFY1"	"NM_020830;NM_020830"	"ExonBnd"	""
"cg19756512"	0.553166460451818	1.20639081965498	4.95195511747474	0.000402615354374226	0.0343952050531107	0.329918165292324	"chr11"	35068439	"-"	"II"	"OpenSea"	""	""	""	""
"cg19757176"	0.550111581990565	2.39647359558842	5.4105513783802	0.000195118667295726	0.0242178197971344	1.03359101283416	"chr1"	154128041	"-"	"I"	"OpenSea"	"TPM3"	"NM_001043353;NM_153649;NM_001159484;NM_001043351;NM_001043352;NM_207308"	"3'UTR"	""
"cg19762416"	-0.512903671786854	2.85213089487267	-4.49273599272118	0.000856418492135321	0.0491843094189577	-0.406213270038721	"chr19"	16606599	"+"	"II"	"N_Shore"	"C19orf44"	"NM_001288834;NM_032207;NM_145046"	"TSS1500"	"Promoter_Associated"
"cg19763281"	0.594195882059186	-1.68499892740073	4.97775687156981	0.000386232183167733	0.0337938401768199	0.370364238187877	"chr1"	31662035	"+"	"II"	"OpenSea"	"NKAIN1"	"NM_024522"	"TSS1500"	""
"cg19763604"	-0.576171591212864	-1.51595453262757	-5.26334360942435	0.000245399219068562	0.0272231093007827	0.811261316900905	"chr15"	45740986	"+"	"II"	"OpenSea"	""	""	""	""
"cg19764096"	-0.711553256887823	-2.51871483521239	-5.43732576755727	0.000187211025255267	0.0237545930303834	1.07366379930809	"chr14"	92041496	"+"	"II"	"S_Shore"	"C14orf184"	"NM_001080113"	"TSS200"	""
"cg19764348"	-0.554306980213587	1.61390884524848	-4.47806570323309	0.000877732779284861	0.0497154092834867	-0.430218087655218	"chr12"	63352052	"+"	"II"	"OpenSea"	""	""	""	""
"cg19764588"	-0.651033133242922	1.83721026166188	-4.95784413771328	0.000398812595397363	0.0342639256885989	0.339158443492655	"chr17"	42203821	"+"	"II"	"S_Shelf"	""	""	""	""
"cg19769379"	-0.719674409879705	1.66030164389987	-6.10023851099563	6.94118954369545e-05	0.0141263253887701	2.02975842360291	"chr2"	227737839	"-"	"II"	"OpenSea"	"RHBDD1"	"NM_001167608;NM_032276"	"Body"	""
"cg19769982"	0.69515929008547	-3.1841621617678	5.0386166710416	0.000350310455781268	0.0323154481927782	0.465367898168657	"chr21"	26934197	"-"	"II"	"N_Shore"	"MIR155HG"	"NR_001458"	"TSS1500"	"Promoter_Associated"
"cg19771925"	0.720149258257553	-0.530912802981472	7.00986471931067	1.96040618272422e-05	0.00708957948864014	3.23029262276345	"chr2"	173831696	"+"	"II"	"OpenSea"	"RAPGEF4"	"NM_001282901;NM_007023;NM_001100397;NM_001282900;NM_001282899"	"Body"	""
"cg19772847"	-2.15715379326037	-1.69913019794606	-15.8796923430676	4.51732738644648e-09	3.9457394574384e-05	10.1631132665548	"chrX"	13314481	"-"	"II"	"OpenSea"	""	""	""	""
"cg19774478"	0.754546222817456	-1.53189069565505	7.11844577855754	1.69783657621729e-05	0.00655728144735196	3.36527550524899	"chr5"	101632501	"-"	"II"	"S_Shore"	"SLCO4C1"	"NM_180991"	"TSS1500"	""
"cg19776953"	-0.568156095430171	-1.90516926051282	-4.62564471307451	0.000686324403447092	0.0444493229752857	-0.190072661285317	"chr10"	105630447	"-"	"II"	"OpenSea"	""	""	""	""
"cg19777710"	-0.734516813141518	-2.90445727804814	-6.00801287230057	7.93942487122942e-05	0.0152259608454038	1.90089783476941	"chr1"	113464716	"-"	"II"	"OpenSea"	"AFARP1"	"NR_002796;NM_001166496;NM_003051"	"TSS1500"	""
"cg19777998"	-0.715155683989996	-2.8561795820736	-4.95692525428055	0.00039940345111979	0.0342840326084147	0.337716995368914	"chr3"	11762192	"-"	"II"	"S_Shore"	"VGLL4"	"NM_014667;NM_014667"	"1stExon"	""
"cg19784304"	0.909092569810958	-5.32199709374243	4.69642146814874	0.00061058519999168	0.0420879371657557	-0.0759774021244688	"chr10"	75757850	"+"	"I"	"Island"	"VCL"	"NM_003373;NM_014000"	"TSS200"	"Promoter_Associated"
"cg19793537"	1.04330971698848	-1.88069926051007	9.88661801496281	6.73729685063449e-07	0.00088685851845236	6.28023103812125	"chr4"	148750768	"-"	"II"	"OpenSea"	"ARHGAP10"	"NM_024605"	"Body"	""
"cg19794660"	-0.94916044049444	-2.23399130186693	-8.44404222905265	3.28038659925864e-06	0.00236484612534484	4.88046247790323	"chrX"	19744027	"-"	"II"	"OpenSea"	"SH3KBP1"	"NM_001024666;NM_031892"	"Body"	""
"cg19795616"	0.62753802874288	0.098244347597936	4.54761356441869	0.00078137384938169	0.0471996575863639	-0.316675585877669	"chr7"	106371890	"+"	"II"	"OpenSea"	""	""	""	""
"cg19801705"	0.543668850251672	-1.42911608648377	4.50068625119278	0.00084509476333535	0.0488842010163138	-0.393216441732902	"chr5"	180542156	"-"	"II"	"Island"	""	""	""	""
"cg19802241"	0.74981460444743	-3.2691911024196	5.01243000354374	0.000365314736482421	0.0329439678822247	0.424558637129064	"chr11"	14402761	"-"	"I"	"Island"	""	""	""	"Unclassified_Cell_type_specific"
"cg19804051"	-1.09677536596061	-0.501537820872106	-9.61479135055228	8.94710851510428e-07	0.00106715310173678	6.03430101345269	"chr8"	49194407	"+"	"II"	"OpenSea"	""	""	""	""
"cg19810038"	-0.5351265961607	-2.78676561562316	-4.75779577869746	0.000552014064817779	0.0400933193920211	0.0223820190988517	"chr20"	58179536	"+"	"II"	"N_Shore"	"PHACTR3"	"NM_080672"	"TSS200"	""
"cg19811074"	0.660542830494015	-2.90660723722381	5.60255186351863	0.000145354475704905	0.0209324622737924	1.31845729605472	"chr1"	200846248	"+"	"II"	"S_Shelf"	""	""	""	""
"cg19812514"	0.529785712313288	-0.0649450535237093	4.48225518316089	0.000871589863251723	0.0495263843618906	-0.423359948266418	"chr11"	1092200	"-"	"II"	"N_Shelf"	"MUC2"	"NM_002457"	"Body"	""
"cg19812613"	0.676297702758565	-0.156900810032455	5.37736323972011	0.000205414689641325	0.0248631602779176	0.98376266046482	"chr3"	108672872	"+"	"II"	"OpenSea"	"GUCA1C"	"NM_005459"	"TSS200"	""
"cg19814210"	-1.09615946361678	2.29942505985365	-9.73712003535032	7.86862115972601e-07	0.000983274043542392	6.1459427916651	"chr7"	77045887	"-"	"I"	"S_Shore"	"PION"	"NM_017439"	"TSS200"	""
"cg19815017"	0.89555404055415	-1.60056505831712	7.45607022551493	1.09575553532219e-05	0.00508553429108519	3.7741005024501	"chr10"	44856047	"+"	"II"	"OpenSea"	""	""	""	""
"cg19815933"	-0.61777882443964	-1.6416541782396	-4.97661652285535	0.000386941215048601	0.0338174165973811	0.368578778848923	"chr7"	15764568	"+"	"II"	"OpenSea"	""	""	""	""
"cg19817070"	0.541816302734484	0.539111452062777	4.92982304645256	0.000417252036209805	0.0350787447327952	0.295144876989847	"chr10"	20064377	"+"	"II"	"OpenSea"	""	""	""	""
"cg19818308"	-1.00186815395869	-1.70345567245211	-9.0205921902633	1.7019729152353e-06	0.00158593981132561	5.46861211275917	"chr14"	75946745	"-"	"II"	"OpenSea"	""	""	""	""
"cg19818998"	0.647037072763431	-2.60018366393085	5.49856065806394	0.00017037443784258	0.0226380452917836	1.16488925303643	"chr19"	52207792	"+"	"II"	"S_Shore"	"NCRNA00085"	"NR_024330"	"Body"	"Promoter_Associated"
"cg19820637"	-0.528164230021528	-2.27612190786103	-4.77264647594518	0.000538749180282595	0.039653154122092	0.0461002575494565	"chr20"	5649284	"-"	"II"	"OpenSea"	""	""	""	""
"cg19821819"	0.913306392459068	-2.44462562495918	6.02384091946546	7.75778629681134e-05	0.0150356355043014	1.92310836258419	"chr17"	3466564	"+"	"II"	"OpenSea"	""	""	""	""
"cg19824037"	-0.658401806497532	2.43422393287791	-5.9318126615765	8.8795028222581e-05	0.0160940503188545	1.79341839938121	"chr17"	80743442	"-"	"I"	"S_Shelf"	"TBCD"	"NM_005993"	"Body"	""
