	HGNC	MDAMB231_G4_vs_NoGuide:logFC	MDAMB231_G4_vs_NoGuide:adj.P.Val	MDAMB231_GAll_vs_NoGuide:logFC	MDAMB231_GAll_vs_NoGuide:adj.P.Val	SUM159_G4_vs_NoGuide:logFC	SUM159_G4_vs_NoGuide:adj.P.Val	SUM159_GAll_vs_NoGuide:logFC	SUM159_GAll_vs_NoGuide:adj.P.Val
ENSG00000230487	PSMG3-AS1	-0.648387130897772	1.0	-0.690468206773572	1.0	-0.0230822200920034	1.0	-0.326552223667898	1.0
ENSG00000230551	AC021078.1	0.0019264305537807	1.0	-0.222541099545046	1.0	0.148376934285836	1.0	0.256849378037163	1.0
ENSG00000230590	FTX	-0.186857325229645	1.0	-0.342475616274346	1.0	-0.517139447179481	1.0	-0.13336562727522	1.0
ENSG00000230606	AC092683.1	-0.0181453463008199	1.0	-0.925502199955209	1.0	0.176953485120328	1.0	-0.230520147351497	1.0
ENSG00000230615	AL139220.2	0.431411307562725	1.0	0.178043218564686	1.0	-0.392388415417299	1.0	-0.24748243810097	1.0
ENSG00000230629	RPS23P8	-0.0201664019378978	1.0	0.0727303648507842	1.0	0.0587020988620468	1.0	0.0333425931726756	1.0
ENSG00000230658	KLHL7-DT	-0.793445996068186	1.0	-0.174258833889217	1.0	-0.173294881276226	1.0	-0.0178209854281923	1.0
ENSG00000230715	AC018638.2	-0.462326265890946	1.0	0.163928523145519	1.0	0.358230178059736	1.0	0.69629141978176	1.0
ENSG00000230724	LINC01001	-0.418311440383631	1.0	0.0775191307036698	1.0	0.208679558761526	1.0	0.364015507262992	1.0
ENSG00000230733	AC092171.2	0.957503100220235	1.0	0.457008185721683	1.0	-0.193450191125176	1.0	-0.0185380420330663	1.0
ENSG00000230797	YY2	-0.695845675359635	1.0	-0.758468345921193	1.0	0.0135960018625085	1.0	-0.173343655854651	1.0
ENSG00000230844	ZNF674-AS1	0.113108478193356	1.0	-0.625323892073844	1.0	-0.192483363701879	1.0	-0.12224659256587	1.0
ENSG00000230987	AL359976.1	1.23414433232652	1.0	0.716420135955192	1.0	0.302073730948736	1.0	0.453044030052805	1.0
ENSG00000230989	HSBP1	0.254868729118837	1.0	0.0058131147216515	1.0	0.186166235708574	1.0	0.140784626906167	1.0
ENSG00000231074	HCG18	0.854338178173806	1.0	0.706407461083876	1.0	0.306298068238992	1.0	0.367948751281118	1.0
ENSG00000231245	C1DP1	-0.368420154827106	1.0	0.193657984220545	1.0	0.358852279196304	1.0	0.401760867638584	1.0
ENSG00000231259	ANAPC1P2	-0.440887348862304	1.0	-0.22409293041499	1.0	-0.0211472057601059	1.0	-0.0553566573904165	1.0
ENSG00000231290	APCDD1L-DT	-1.62482585718118	0.0266760965493322	-0.798281075418584	1.0	0.0509992850250436	1.0	0.308198351394442	1.0
ENSG00000231312	MAP4K3-DT	-0.80304417970528	1.0	-0.268778365176898	1.0	-0.4426086709449	1.0	-0.117681776787782	1.0
ENSG00000231345	BEND3P1	0.484086798543634	1.0	0.798965739963326	1.0	0.0189092309897736	1.0	-0.0725349643061202	1.0
ENSG00000231365	WARS2-AS1	0.131359380741936	1.0	-0.0842685387108189	1.0	-0.0835763265532883	1.0	0.0322187474176174	1.0
ENSG00000231500	RPS18	-0.305177600753606	1.0	-0.212247093527175	1.0	0.129406272727094	1.0	0.251037263577505	1.0
ENSG00000231528	FAM225A	0.185777918832068	1.0	-0.577891963369245	1.0	-1.49650264193776	1.0	-1.18339769244235	1.0
ENSG00000231584	FAHD2CP	-1.38672132458038	0.709418581594429	-0.152726684584873	1.0	-0.619563464445815	1.0	-0.266728463775425	1.0
ENSG00000231607	DLEU2	0.259129730453489	1.0	0.508629005177276	1.0	0.0505188175805524	1.0	-0.533840033379359	1.0
ENSG00000231711	LINC00899	-0.294674114305616	1.0	0.395781174894677	1.0	0.704440202470769	1.0	0.391905458746718	1.0
ENSG00000231721	LINC-PINT	-1.34050621618068	1.0	0.148523131651108	1.0	0.0374545358178195	1.0	-0.273626232080151	1.0
ENSG00000231770	TMEM44-AS1	-0.918588972503859	1.0	-0.671795910443502	1.0	-0.0611935209744421	1.0	-0.0982266713833058	1.0
ENSG00000231889	TRAF3IP2-AS1	-1.04138870262002	1.0	-0.499534838883393	1.0	-0.546774478039527	1.0	-0.67931631585694	1.0
ENSG00000231890	DARS-AS1	-0.135313279617634	1.0	-0.579508817204433	1.0	-0.0551112782410164	1.0	-0.282575280770473	1.0
ENSG00000231925	TAPBP	1.12094853340471	1.0	1.39114753528966	1.0	-0.196371338211321	1.0	-0.0691445634984529	1.0
ENSG00000232024	LSM12P1	0.136067803998187	1.0	0.17908607567788	1.0	0.114284459144155	1.0	0.0558256454625079	1.0
ENSG00000232040	ZBED9	-0.945195572443155	1.0	-0.4419507047468	1.0	-0.353387577572841	1.0	0.387652576081286	1.0
ENSG00000232063	AL691447.2	0.434730538791336	1.0	-0.436324364722929	1.0	0.104079837995144	1.0	0.102111499460061	1.0
ENSG00000232093	DCST1-AS1	-0.0591757637530103	1.0	-0.440673418859492	1.0	-0.412240930024789	1.0	0.052741504669271	1.0
ENSG00000232098	AC012313.1	-0.161604202819902	1.0	0.0563302658917242	1.0	0.173190331944221	1.0	0.273544817763826	1.0
ENSG00000232112	TMA7	0.418024198727005	1.0	-0.0884532676412428	1.0	0.21005045182318	1.0	0.247702997021711	1.0
ENSG00000232119	MCTS1	0.396131161336609	1.0	0.0836387023663585	1.0	0.266378031562599	1.0	0.281259787115894	1.0
ENSG00000232164	LINC01873	-0.251355930188046	1.0	-0.214415157260018	1.0	-0.314228720105886	1.0	-0.238950224980307	1.0
ENSG00000232233	LINC02043	0.52014453284598	1.0	0.112892367652707	1.0	-0.0223291404411612	1.0	0.222389371973249	1.0
ENSG00000232388	SMIM26	-0.486681286129563	1.0	0.0592123630051065	1.0	0.0323625205454521	1.0	0.120785876363189	1.0
ENSG00000232434	AJM1	0.0683884198858105	1.0	0.0152216113390053	1.0	0.0376672574903347	1.0	-0.0466959874205743	1.0
ENSG00000232442	MHENCR	-0.967817166886718	1.0	-0.521813129179624	1.0	0.200096269019739	1.0	0.122129778504356	1.0
ENSG00000232445	EMSLR	0.600777519369124	1.0	0.797073007876285	1.0	0.0270476363444003	1.0	-0.197530024707322	1.0
ENSG00000232533	AC093673.1	0.478220092989085	1.0	-0.0573017433439522	1.0	0.535829591190699	1.0	0.469431328135355	1.0
ENSG00000232573	RPL3P4	-0.423190622041465	1.0	0.0670024492522243	1.0	0.0612281146160427	1.0	-0.0110430198422993	1.0
ENSG00000232593	KANTR	-0.286412939347896	1.0	0.23112820989795	1.0	0.0297155305095727	1.0	0.204249233426787	1.0
ENSG00000232677	LINC00665	-0.254752681032178	1.0	0.0268912349686157	1.0	-0.736710092442738	1.0	-0.143664732183793	1.0
ENSG00000232721	AC239800.2	-0.682133932619948	1.0	0.492749971022164	1.0	-0.131642999874371	1.0	-0.0724551876341538	1.0
ENSG00000232725	U52111.1	-1.85849023541376	1.0	-3.1230439431266	1.0	0.762900356682841	1.0	1.29820695503556	1.0
ENSG00000232774	AL355916.1	-0.75737521568187	1.0	-0.217840809255591	1.0	0.59132274670347	1.0	0.438631104115548	1.0
ENSG00000232838	PET117	0.292663703358638	1.0	-0.313294165220088	1.0	-0.151425830512474	1.0	-0.260347841433324	1.0
ENSG00000232956	SNHG15	-0.962016365696645	1.0	0.200283802633543	1.0	0.0385049531472381	1.0	0.0460188482663009	1.0
ENSG00000232973	CYP1B1-AS1	1.67424778178966	0.10899667944537	0.112919347952305	1.0	0.306865112701364	1.0	0.12255986245204	1.0
ENSG00000232995	RGS5	-0.963186095616746	1.0	-0.65183264930381	1.0	-0.0393487816622063	1.0	-0.331366159070371	1.0
ENSG00000233016	SNHG7	-0.0210545225740111	1.0	-0.482932393436418	1.0	-0.043557189137454	1.0	-0.122731623588451	1.0
ENSG00000233024	NPIPA9	-0.397126378825305	1.0	-0.464400441388348	1.0	-0.415268203998038	1.0	-0.339080723542427	1.0
ENSG00000233178	AL161457.2	-1.56593742796888	0.504017763484968	-0.34522480655796	1.0	-0.225278909289787	1.0	-0.524802186996939	1.0
ENSG00000233184	AC093157.1	-1.56161733872924	0.350242871114707	0.463838198636569	1.0	-0.52629619980383	1.0	-0.0303951177756123	1.0
ENSG00000233223	AC016876.1	0.460666657605679	1.0	-0.231160555338715	1.0	-0.118667702830895	1.0	-0.507849178270649	1.0
ENSG00000233230	AC079807.1	-0.831746372001075	1.0	-0.454234055618159	1.0	0.48637324531146	1.0	0.11501270396234	1.0
ENSG00000233251	AC007743.1	0.864135583683217	1.0	0.298074644866213	1.0	-0.141764849299808	1.0	0.207220637959349	1.0
ENSG00000233270	SNRPEP4	0.551442586427125	1.0	-0.157028319334711	1.0	0.524677822562516	1.0	0.177195012812997	1.0
ENSG00000233276	GPX1	0.0340262403545939	1.0	0.0769689529339708	1.0	0.303313686811824	1.0	0.224160463569662	1.0
ENSG00000233327	USP32P2	0.164629220972905	1.0	0.380850815631404	1.0	-0.257294995303666	1.0	-2.03471901814614	1.0
ENSG00000233369	GTF2IP4	0.205125107715422	1.0	-0.873451687983533	1.0	-0.0593763439210004	1.0	0.0552598397281265	1.0
ENSG00000233426	EIF3FP3	0.257915369646401	1.0	0.140269620346212	1.0	0.0460585311737365	1.0	0.0693631321119552	1.0
ENSG00000233452	STXBP5-AS1	-2.50157177705373	0.0181012931824732	0.195180261721832	1.0	0.762584947143506	1.0	0.957026337028103	1.0
ENSG00000233461	AL445524.1	0.327954996343731	1.0	-0.026215446290389	1.0	0.590281674884199	1.0	0.621270534049009	1.0
ENSG00000233476	EEF1A1P6	-0.603936788683328	1.0	0.15441022719354	1.0	-0.102788044353963	1.0	-0.290301444649708	1.0
ENSG00000233527	ZNF529-AS1	-1.15960152475792	1.0	0.201869757345582	1.0	-0.149319977409352	1.0	-0.167171193560386	1.0
ENSG00000233532	LINC00460	-1.89722919839819	0.181617344201802	-0.710317745014399	1.0	-0.0823640926268978	1.0	0.118685603684282	1.0
ENSG00000233593	LINC02609	-1.03818399528527	1.0	-0.58515236800916	1.0	0.282435356142547	1.0	-0.000660131020997	1.0
ENSG00000233621	LINC01137	0.477631585235746	1.0	0.539570277512886	1.0	0.631117023501003	1.0	0.589718948616109	1.0
ENSG00000233750	CICP27	0.205797500151272	1.0	0.152719495663879	1.0	-0.422614000762944	1.0	-0.239518844522394	1.0
ENSG00000233822	H2BC15	-0.415033357622185	1.0	-0.370018209317216	1.0	-0.518829258288101	1.0	-0.0863473767149787	1.0
ENSG00000233828	MIR4280HG	-0.196931761008091	1.0	-0.195406705143611	1.0	0.360143200038523	1.0	0.513866954612171	1.0
ENSG00000233922	LINC01694	0.228695436432579	1.0	0.0904258624334818	1.0	-0.0449374052727702	1.0	-0.312858168915925	1.0
ENSG00000233927	RPS28	0.133072049910719	1.0	-0.186605380130803	1.0	0.337292488835876	1.0	0.329177462368605	1.0
ENSG00000233937	CTC-338M12.4	-0.789754336105178	1.0	-0.307856396636802	1.0	0.109838606297581	1.0	0.0856588005402901	1.0
ENSG00000234062	AL390879.1	-1.51397941487553	1.0	-0.951789310522398	1.0	-0.447185768750376	1.0	-0.79047586626672	1.0
ENSG00000234072	AC074117.1	0.782016354172623	1.0	0.683246104511429	1.0	0.172245063597126	1.0	0.197437530709112	1.0
ENSG00000234127	TRIM26	0.490511623823994	1.0	0.181685238873174	1.0	-0.0296289460874295	1.0	-0.784552704015027	1.0
ENSG00000234160	AL513165.1	1.15401992675193	1.0	0.178166985507652	1.0	0.319514123103623	1.0	0.0971013089967019	1.0
ENSG00000234171	RNASEH1-AS1	0.280889693766692	1.0	0.20477982318915	1.0	-0.399099158445361	1.0	-0.491181863784779	1.0
ENSG00000234231	ANAPC1P4	-0.258398434115806	1.0	-0.903919694933526	1.0	-0.294907015676725	1.0	-0.188947868243134	1.0
ENSG00000234287	AC099560.2	-0.231577270125504	1.0	-0.206587304923977	1.0	-0.043772347919206	1.0	0.0284137008729335	1.0
ENSG00000234327	ZNF232-AS1	0.045001283143513	1.0	-0.37749821152512	1.0	-0.784510845239697	1.0	-0.361344728005076	1.0
ENSG00000234420	ZNF37BP	-0.228810083814085	1.0	-0.212906943198181	1.0	0.076902354731728	1.0	-0.0094261546684455	1.0
ENSG00000234431	AC007283.1	-0.635658108213979	1.0	-1.00216101027118	1.0	-0.17341157998993	1.0	-0.0786209188490735	1.0
ENSG00000234494	SP2-AS1	-0.451832593135296	1.0	-0.129872263061344	1.0	-0.724665763495862	1.0	-0.126553508255025	1.0
ENSG00000234545	FAM133B	0.350998217937452	1.0	0.191029548366653	1.0	-0.957436022513106	1.0	0.562367994057172	1.0
ENSG00000234585	CCT6P3	-1.02146516437953	1.0	0.289537064795812	1.0	0.0029806831599654	1.0	-0.315223355022789	1.0
ENSG00000234602	MCIDAS	1.14497288789631	1.0	0.509234596358938	1.0	-0.0562017239895547	1.0	0.0068912063310189	1.0
ENSG00000234608	MAPKAPK5-AS1	-0.392474116365366	1.0	-0.0592295998212711	1.0	-0.0118922168238988	1.0	0.0755385774711073	1.0
ENSG00000234616	JRK	0.193111224304197	1.0	-0.861311154430119	1.0	-0.215609265610633	1.0	0.147932728449734	1.0
ENSG00000234648	AL162151.2	-0.428994027699	1.0	-0.0016766667709244	1.0	1.22344221647965	1.0	3.44173925091695	1.0
ENSG00000234664	HMGN2P5	0.63331273636452	1.0	-0.0603245468814118	1.0	0.0818290506977233	1.0	-0.0136417941344069	1.0
ENSG00000234684	SDCBP2-AS1	-0.549804857343395	1.0	-0.110418728558154	1.0	-0.146674958714699	1.0	-0.0509314942826273	1.0
ENSG00000234741	GAS5	-1.76647313560485	6.11893250320641e-06	0.516675362373929	1.0	0.180955155291855	1.0	0.35441971226683	1.0
ENSG00000234745	HLA-B	-0.0341545699413904	1.0	0.651785707294223	1.0	0.0209919857844181	1.0	-0.70998887711426	1.0
ENSG00000234771	SLC25A25-AS1	0.84011731891043	1.0	0.120352864916822	1.0	0.0294020483460669	1.0	0.537429214654989	1.0
ENSG00000234797	RPS3AP6	0.319837433884382	1.0	0.188103242063838	1.0	0.194945527723019	1.0	-0.0892210419504211	1.0
ENSG00000234810	AL603840.1	-0.141036576523809	1.0	-0.159699734636631	1.0	-0.0773886047952715	1.0	0.0477738238222343	1.0
ENSG00000234851	RPL23AP42	1.49063380593268	1.0	1.4302756318477	1.0	0.0704701618044616	1.0	-0.094037713574707	1.0
ENSG00000234857	HNRNPUL2-BSCL2	0.174142625262888	1.0	-0.14877234356019	1.0	-0.113433350546159	1.0	0.0710040149822282	1.0
ENSG00000234912	SNHG20	0.0862830214316944	1.0	-0.235591827249377	1.0	-0.241481831832784	1.0	-0.147691329921973	1.0
ENSG00000234964	FABP5P7	0.793854444877755	1.0	0.296790217116017	1.0	0.289705849511427	1.0	-0.113299598675408	1.0
ENSG00000235043	TECRP1	0.373448969537852	1.0	-0.653428973789323	1.0	-0.239354675214843	1.0	-0.141642573546881	1.0
ENSG00000235082	SUMO1P3	0.040874305541835	1.0	-0.449717725861716	1.0	1.8389509735325	1.0	2.2585400271336	1.0
ENSG00000235106	BRD3OS	0.117086326169023	1.0	-0.845559443715529	1.0	0.0948684728321236	1.0	0.0423182773321242	1.0
ENSG00000235109	ZSCAN31	-0.498131608170834	1.0	-0.590791321574406	1.0	-0.734636121308084	1.0	-0.378734197204174	1.0
ENSG00000235162	C12orf75	0.508251098876705	1.0	0.370800591284374	1.0	-0.17292936525411	1.0	0.121481368378259	1.0
ENSG00000235173	HGH1	0.98379643206424	1.0	0.564453645607616	1.0	-0.285269228088579	1.0	-0.10005823575133	1.0
ENSG00000235174	RPL39P3	-0.123533092456962	1.0	-0.0394077717893637	1.0	-0.0295683546655399	1.0	-0.0273679709674877	1.0
ENSG00000235180	LINC00601	-0.387808404047797	1.0	-0.329521658068222	1.0	0.673437262647024	1.0	0.878086364643528	1.0
ENSG00000235194	PPP1R3E	0.743521299759261	1.0	-0.222860046100065	1.0	0.16310770627323	1.0	0.325763141541022	1.0
ENSG00000235272	RAMACL	0.129477934268856	1.0	0.308701060403405	1.0	-0.145420922822146	1.0	-0.193222936076604	1.0
ENSG00000235288	AC099329.1	0.786464903667354	1.0	0.319027964407336	1.0	0.215264234379004	1.0	0.246427188175932	1.0
ENSG00000235374	SSR4P1	-1.46907153837763	1.0	-2.24000741704385	1.0	0.409748771939234	1.0	-0.069303109034911	1.0
ENSG00000235381	AL596202.1	-0.404957308450783	1.0	-0.259494493751426	1.0	-0.308897100692891	1.0	-0.10453529009377	1.0
ENSG00000235423	failed_map	0.81663465517004	1.0	0.594977936602961	1.0	-0.253215420629526	1.0	0.121197674322583	1.0
ENSG00000235437	LINC01278	-0.659881414792802	1.0	-0.4351314642559	1.0	-0.105425374181974	1.0	0.0408549097709994	1.0
ENSG00000235453	SMIM27	-0.299557160675416	1.0	-0.288780204005671	1.0	0.0503464933153486	1.0	0.162662341211949	1.0
ENSG00000235454	HAUS6P3	0.326773792720592	1.0	0.424744459183256	1.0	0.811193903616412	1.0	0.422886818041532	1.0
ENSG00000235499	AC073046.1	0.552945591508639	1.0	1.20733342751623	1.0	-0.225027485975468	1.0	-0.112426846652596	1.0
ENSG00000235552	RPL6P27	0.176564632330863	1.0	0.312552062719069	1.0	0.229964347561288	1.0	0.506851700279692	1.0
ENSG00000235560	AC002310.1	-0.353100613228629	1.0	0.447651601542768	1.0	0.537162876100225	1.0	0.323612876395511	1.0
ENSG00000235609	AF127577.4	-0.885989427050374	1.0	-1.63700514874254	0.306051142302353	0.0067827070504067	1.0	0.0235763898396462	1.0
ENSG00000235636	NUS1P1	1.52468514486761	1.0	2.42325613046715	1.0	0.325995393871677	1.0	-0.453598538849171	1.0
ENSG00000235652	FBXO30-DT	0.237455220434555	1.0	0.297383087108774	1.0	-0.76504313962717	1.0	-0.0697818918578617	1.0
ENSG00000235655	H3P6	0.858989099362963	1.0	0.0759044844391701	1.0	0.172354468058891	1.0	0.179999130000853	1.0
ENSG00000235750	KIAA0040	0.519159660074028	1.0	1.55047749128853	1.0	1.61053330323691	1.0	1.77697424899204	0.286278658506633
ENSG00000235823	OLMALINC	0.247232069828112	1.0	-0.637432260889852	1.0	-0.0172433092449826	1.0	-0.0659008292831298	1.0
ENSG00000235859	AC006978.1	-0.192116489112175	1.0	0.296018406526161	1.0	0.767897403485124	1.0	0.547240044477021	1.0
ENSG00000235884	LINC00941	-0.801909629469028	1.0	-0.182736176890428	1.0	-0.0604040879795371	1.0	0.237547985020875	1.0
ENSG00000235897	TM4SF19-AS1	-0.392195202618127	1.0	0.587741491845973	1.0	0.139611596862087	1.0	0.55993386802951	1.0
ENSG00000235912	AL031729.1	0.495419547333879	1.0	0.0626628113743317	1.0	0.257819061932725	1.0	0.368813406638817	1.0
ENSG00000235944	ZNF815P	-0.0385117936342612	1.0	-0.256518339203913	1.0	-0.240195673084496	1.0	-0.361078388717299	1.0
ENSG00000235954	TTC28-AS1	-0.0751635272204383	1.0	-0.125637472693274	1.0	0.194899695133368	1.0	0.33967009540374	1.0
ENSG00000236008	LINC01814	-0.160026981255003	1.0	-0.0867741187147006	1.0	-0.256607937504504	1.0	-0.0767820643247134	1.0
ENSG00000236088	COX10-AS1	0.0798353415294977	1.0	-0.124849538970317	1.0	0.16082673623864	1.0	0.123610958001008	1.0
ENSG00000236144	TMEM147-AS1	-1.34188348174394	1.0	-0.155574994768548	1.0	0.0278962029970531	1.0	0.111719049843616	1.0
ENSG00000236152	MRPS36P1	0.461839173851164	1.0	-0.0251968343578972	1.0	0.099897051308466	1.0	0.150251311996879	1.0
ENSG00000236255	AC009404.1	-0.0671767441214459	1.0	-0.149894998891632	1.0	0.12543810874186	1.0	0.250234453542838	1.0
ENSG00000236287	ZBED5	-0.0423960182278451	1.0	-0.326956684143915	1.0	-0.248937506753514	1.0	0.0392315256550182	1.0
ENSG00000236345	SCAT8	-0.531359645321544	1.0	1.14484625553166	1.0	0.898931482902021	1.0	1.12699589788055	1.0
ENSG00000236438	FAM157A	-0.199659986201865	1.0	0.442604063902634	1.0	1.34165632556868	1.0	-0.277213829246047	1.0
ENSG00000236439	AC099336.2	-0.103589916781658	1.0	-0.0522248344930762	1.0	-0.0235932181334046	1.0	-0.0191024621855789	1.0
ENSG00000236453	AC003092.1	-2.23220751887671	0.0025347501429664	-0.827115472940817	1.0	2.04776235544554	6.69678225226549e-08	2.15150418248214	7.732982382278431e-09
ENSG00000236493	EIF2S2P3	-0.874569974744187	1.0	-0.975296110661939	1.0	-0.413122154382299	1.0	0.502475143690847	1.0
ENSG00000236539	HNRNPA1P54	-0.200750628417839	1.0	-0.0049303223108135	1.0	0.239368684502759	1.0	0.588074977567751	1.0
ENSG00000236540	AC006547.1	0.276858137856633	1.0	0.602349783466044	1.0	-0.0610304319925175	1.0	0.0932305122626303	1.0
ENSG00000236552	RPL13AP5	-0.720805722112537	1.0	0.105270672310866	1.0	0.301386328814108	1.0	0.0657684819186803	1.0
ENSG00000236618	PITPNA-AS1	-0.503158192621399	1.0	-0.479192882754857	1.0	0.0852488798313695	1.0	0.0816552040869465	1.0
ENSG00000236698	EIF1AXP1	0.821669928783201	1.0	0.477949364102053	1.0	-0.103612818617374	1.0	-0.033101805125606	1.0
ENSG00000236753	MKLN1-AS	-0.663323603717421	1.0	-0.408095604033666	1.0	0.596689199141812	1.0	0.212842877981202	1.0
ENSG00000236778	INTS6-AS1	-0.666947153692456	1.0	1.18450294892881	1.0	0.252558855538221	1.0	0.274050063385083	1.0
ENSG00000236824	BCYRN1	1.48655300746273	1.0	-0.137524778616298	1.0	0.299481176846269	1.0	0.832825186941213	1.0
ENSG00000236830	CBR3-AS1	-0.404752393602507	1.0	0.0279204328588749	1.0	0.119469308665566	1.0	0.223751335696986	1.0
ENSG00000236859	NIFK-AS1	-0.257489716532999	1.0	-0.359008568783976	1.0	-0.124436992957584	1.0	-0.35105578009781	1.0
ENSG00000236901	MIR600HG	1.32913878275572	1.0	0.834657709022238	1.0	0.543231549431281	1.0	0.679965112995557	1.0
ENSG00000237036	ZEB1-AS1	-2.67337448731058	0.0462780465708763	-4.75684631534896	0.0001483038263386	-0.805296106403025	1.0	-5.23470950497496	0.0001495630795079
ENSG00000237094	AL732372.2	-0.89905533284878	1.0	-0.152517344055555	1.0	0.572699413057376	1.0	0.36715593060093	1.0
ENSG00000237172	B3GNT9	-0.501690975958293	1.0	-0.560197204989247	1.0	-0.299111585030886	1.0	-0.219793340191914	1.0
ENSG00000237188	AC242426.2	-0.270127647487112	1.0	0.0428723522281277	1.0	-0.814982097785973	1.0	-0.752020863380372	1.0
ENSG00000237190	CDKN2AIPNL	-0.0074628682671367	1.0	-0.0644014265064765	1.0	-0.0034170862612992	1.0	0.0493961243113228	1.0
ENSG00000237238	BMS1P10	-0.579206336831769	1.0	-0.279930505004418	1.0	1.09826219282515	1.0	0.759393354981601	1.0
ENSG00000237296	SMG1P1	-0.315951696822727	1.0	0.482477763321448	1.0	0.0500768932009454	1.0	0.0357651612404712	1.0
ENSG00000237298	TTN-AS1	-0.588278787659904	1.0	-0.103015363417355	1.0	0.220684774448777	1.0	0.294437659086012	1.0
ENSG00000237310	GS1-124K5.4	-0.253392255369014	1.0	-0.130672257606407	1.0	0.539671110167659	1.0	0.275570366028886	1.0
ENSG00000237424	FOXD2-AS1	2.04652550603065	0.0055624305243087	1.13691913646514	1.0	0.156442315130836	1.0	0.344653490236227	1.0
ENSG00000237438	CECR7	-0.689094775529107	1.0	-0.307979091807352	1.0	-0.179168661776218	1.0	-0.106423939698615	1.0
ENSG00000237441	RGL2	-0.445275378409176	1.0	-0.0707580820120004	1.0	0.375069713131049	1.0	0.491435759211632	1.0
ENSG00000237484	LINC01684	-1.14452597858197	1.0	-0.532474622750314	1.0	-0.458642639552791	1.0	-0.607855830194716	1.0
ENSG00000237491	LINC01409	-0.492658965607697	1.0	0.0245457412653826	1.0	0.928679373228946	1.0	0.371010157944259	1.0
ENSG00000237515	SHISA9	-0.35233920531558	1.0	0.0661529729664333	1.0	0.445606042183324	1.0	0.484043882770387	1.0
ENSG00000237523	LINC00857	0.316064589274324	1.0	-0.455579568232687	1.0	-0.4856357615883	1.0	0.178626686124065	1.0
ENSG00000237548	TTLL11-IT1	0.479976383118444	1.0	-0.0392412045788036	1.0	1.50000921582365	1.0	1.61265423362675	0.491429611481894
ENSG00000237550	AC243919.1	-0.0647916821382175	1.0	0.208476206737451	1.0	0.668236357683756	1.0	0.737368915994302	1.0
ENSG00000237649	KIFC1	-0.229835668854567	1.0	0.387769951175387	1.0	0.004895065480321	1.0	-0.0703092976331794	1.0
ENSG00000237651	C2orf74	-0.726979317870256	1.0	-0.434157296625288	1.0	-0.271174651350643	1.0	-0.121202737054817	1.0
ENSG00000237753	AC079922.2	-0.920107628462456	1.0	-0.463274956594707	1.0	0.0648690734066958	1.0	0.45284817153752	1.0
